_id,latitude,longitude,icon,labels,title
ObjectID(52017e80fa747515a7004c1e),55.032807,-1.6571875,"small_red","nlud-pdl-2009 hca ukgov brownfield","5 WEST BRUNTON FARM COTTAGES"
ObjectID(52017e80fa747515a7004c1f),55.031138,-1.6457813,"small_red","nlud-pdl-2009 hca ukgov brownfield","SPRING HOUSE"
ObjectID(52017e80fa747515a7004c20),54.999233,-1.6938024,"small_red","nlud-pdl-2009 hca ukgov brownfield","427 TO 429"
ObjectID(52017e80fa747515a7004c21),54.965925,-1.6246131,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER PETROL FILLING STATION"
ObjectID(52017e80fa747515a7004c22),54.960591,-1.6288325,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND SOUTH OF"
ObjectID(52017e80fa747515a7004c23),54.960629,-1.6295193,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND SOUTH OF JUNCTION OF DUNN STREET AND"
ObjectID(52017e80fa747515a7004c24),54.966031,-1.6181458,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER BRANCH LINE WAREHOUSE"
ObjectID(52017e80fa747515a7004c25),54.968818,-1.6072945,"small_red","nlud-pdl-2009 hca ukgov brownfield","10 TO 15"
ObjectID(52017e80fa747515a7004c26),54.981501,-1.6002176,"small_red","nlud-pdl-2009 hca ukgov brownfield","OLD BREWERY COURT"
ObjectID(52017e80fa747515a7004c27),54.995639,-1.7577588,"small_red","nlud-pdl-2009 hca ukgov brownfield","PROSPECT HOUSE"
ObjectID(52017e80fa747515a7004c28),54.990236,-1.6529085,"small_red","nlud-pdl-2009 hca ukgov brownfield","MOORSIDE COURT"
ObjectID(52017e80fa747515a7004c29),54.982068,-1.6030715,"small_red","nlud-pdl-2009 hca ukgov brownfield","11 TO 12"
ObjectID(52017e80fa747515a7004c2a),54.969092,-1.6086821,"small_red","nlud-pdl-2009 hca ukgov brownfield","PROCTOR HOUSE 23 TO 29"
ObjectID(52017e80fa747515a7004c2b),54.97651,-1.6100005,"small_red","nlud-pdl-2009 hca ukgov brownfield","NORTH HOUSE 17"
ObjectID(52017e80fa747515a7004c2c),54.997131,-1.6940216,"small_red","nlud-pdl-2009 hca ukgov brownfield","BRITISH BAKERIES"
ObjectID(52017e81fa747515a7004c2d),54.996996,-1.5769295,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","CD BRAMALL PREMISES"
ObjectID(52017e81fa747515a7004c2e),54.972968,-1.6182831,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","117"
ObjectID(52017e81fa747515a7004c2f),54.983977,-1.6328829,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","HUNTERS MOOR HOSPITAL"
ObjectID(52017e81fa747515a7004c30),54.976214,-1.7137718,"small_red","nlud-pdl-2009 hca ukgov brownfield","3"
ObjectID(52017e81fa747515a7004c31),54.96749,-1.6221774,"small_red","nlud-pdl-2009 hca ukgov brownfield","3 TO 4"
ObjectID(52017e81fa747515a7004c32),54.990567,-1.5836081,"small_red","nlud-pdl-2009 hca ukgov brownfield","323"
ObjectID(52017e81fa747515a7004c33),54.975686,-1.710776,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND NORTH OF"
ObjectID(52017e81fa747515a7004c34),54.968654,-1.6603266,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND WEST OF RIVER VIEW LODGE"
ObjectID(52017e81fa747515a7004c35),54.983256,-1.5926842,"small_red","nlud-pdl-2009 hca ukgov brownfield","61 TO 63"
ObjectID(52017e81fa747515a7004c36),54.987833,-1.6954206,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND BETWEEN BURWELL AVENUE THORNLEY ROAD AND"
ObjectID(52017e81fa747515a7004c37),54.97447,-1.6707289,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","THE MITRE"
ObjectID(52017e81fa747515a7004c38),54.967568,-1.554918,"small_red","nlud-pdl-2009 hca ukgov brownfield","LIGHTFOOT CENTRE AND WHARRIER STREET PRIMARY SCHOOL"
ObjectID(52017e81fa747515a7004c39),54.962673,-1.5507084,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT JUNCTION OF POTTERY BANK AND"
ObjectID(52017e81fa747515a7004c3a),54.963745,-1.5513056,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND BETWEEN POTTERY BANK AND"
ObjectID(52017e81fa747515a7004c3b),54.966966,-1.547646,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT JUNCTION OF SCROGG ROAD AND"
ObjectID(52017e81fa747515a7004c3c),54.991369,-1.5897576,"small_red","nlud-pdl-2009 hca ukgov brownfield","7B"
ObjectID(52017e81fa747515a7004c3d),54.993704,-1.7608495,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","THROCKLEY FIRST SCHOOL"
ObjectID(52017e81fa747515a7004c3e),54.976827,-1.5812035,"small_red","nlud-pdl-2009 hca ukgov brownfield","136 TO 168"
ObjectID(52017e81fa747515a7004c3f),54.971328,-1.5365684,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","DOBSONS YARD"
ObjectID(52017e81fa747515a7004c40),54.970952,-1.6173181,"small_red","nlud-pdl-2009 hca ukgov brownfield","87"
ObjectID(52017e81fa747515a7004c41),54.973099,-1.6084713,"small_red","nlud-pdl-2009 hca ukgov brownfield","9 TO 11"
ObjectID(52017e81fa747515a7004c42),54.98296,-1.5770771,"small_red","nlud-pdl-2009 hca ukgov brownfield","5"
ObjectID(52017e81fa747515a7004c43),54.969533,-1.6062566,"small_red","nlud-pdl-2009 hca ukgov brownfield","1"
ObjectID(52017e81fa747515a7004c44),54.975155,-1.6190747,"small_red","nlud-pdl-2009 hca ukgov brownfield","SITE OF ELECTRICITY SUB STATION"
ObjectID(52017e81fa747515a7004c45),54.977764,-1.5371505,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT JUNCTION OF AMBROSE PLACE AND"
ObjectID(52017e81fa747515a7004c46),54.980856,-1.5372243,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT JUNCTION OF ABINGDON ROAD AND"
ObjectID(52017e81fa747515a7004c47),54.994529,-1.7220037,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND WEST OF PROPOSED KNOP LAW PRIMARY"
ObjectID(52017e81fa747515a7004c48),54.999487,-1.7131217,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","SITE OF CHAPEL PARK MIDDLE SCHOOL"
ObjectID(52017e81fa747515a7004c49),54.97915,-1.6634879,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND AT WESTGATE COMMUNITY COLLEGE"
ObjectID(52017e81fa747515a7004c4a),54.992046,-1.6773682,"small_red","nlud-pdl-2009 hca ukgov brownfield","12"
ObjectID(52017e81fa747515a7004c4b),55.007525,-1.605619,"small_red","nlud-pdl-2009 hca ukgov brownfield","5"
ObjectID(52017e81fa747515a7004c4c),54.977637,-1.7150116,"small_red","nlud-pdl-2009 hca ukgov brownfield","2"
ObjectID(52017e81fa747515a7004c4d),55.009294,-1.6137323,"small_red","nlud-pdl-2009 hca ukgov brownfield","49"
ObjectID(52017e81fa747515a7004c4e),54.998499,-1.6877585,"small_red","nlud-pdl-2009 hca ukgov brownfield","332"
ObjectID(52017e81fa747515a7004c4f),54.998432,-1.6897755,"small_red","nlud-pdl-2009 hca ukgov brownfield","407"
ObjectID(52017e81fa747515a7004c50),54.968287,-1.5428358,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND ADJACENT TO STATION ROAD AND"
ObjectID(52017e81fa747515a7004c51),54.977673,-1.60024,"small_red","nlud-pdl-2009 hca ukgov brownfield","HARROGATE HOUSE"
ObjectID(52017e81fa747515a7004c52),54.963289,-1.6324779,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND NORTH OF PENN STREET"
ObjectID(52017e81fa747515a7004c53),54.981719,-1.6474037,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT 19"
ObjectID(52017e81fa747515a7004c54),54.972022,-1.6202291,"small_red","nlud-pdl-2009 hca ukgov brownfield","NORDEN HOUSE 41"
ObjectID(52017e81fa747515a7004c55),54.969242,-1.6134448,"small_red","nlud-pdl-2009 hca ukgov brownfield","IRVING HOUSE 19"
ObjectID(52017e81fa747515a7004c56),54.976093,-1.5468716,"small_red","nlud-pdl-2009 hca ukgov brownfield","626"
ObjectID(52017e81fa747515a7004c57),54.97609,-1.5970374,"small_red","nlud-pdl-2009 hca ukgov brownfield","SWS HOUSE"
ObjectID(52017e81fa747515a7004c58),54.994676,-1.7195019,"small_red","nlud-pdl-2009 hca ukgov brownfield","SITE OF THOMAS BEWICK SCHOOL AND CHAPEL HOUSE MIDDLE SCHOOL"
ObjectID(52017e81fa747515a7004c59),54.978133,-1.5979544,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND EAST OF"
ObjectID(52017e81fa747515a7004c5a),54.974657,-1.593193,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","UPPER STEENBERGS LOWER PLATEAU"
ObjectID(52017e81fa747515a7004c5b),54.976203,-1.5984423,"small_red","nlud-pdl-2009 hca ukgov brownfield","17 STODDART STREET AND NORTHUMBRIA HOUSE"
ObjectID(52017e81fa747515a7004c5c),54.983735,-1.6101024,"small_red","nlud-pdl-2009 hca ukgov brownfield","6 TO 10"
ObjectID(52017e81fa747515a7004c5d),54.977595,-1.6150833,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT NEWCASTLE UNIVERSITY CITY CAMPUS"
ObjectID(52017e81fa747515a7004c5e),54.970944,-1.6147875,"small_red","nlud-pdl-2009 hca ukgov brownfield","11 AND 13 TO 15"
ObjectID(52017e81fa747515a7004c5f),55.002465,-1.7111932,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER FILLING STATION"
ObjectID(52017e81fa747515a7004c60),54.989787,-1.653178,"small_red","nlud-pdl-2009 hca ukgov brownfield","WINGROVE HOUSE"
ObjectID(52017e81fa747515a7004c61),54.982688,-1.5688765,"small_red","nlud-pdl-2009 hca ukgov brownfield","C A PARSONS WORKS"
ObjectID(52017e81fa747515a7004c62),54.981289,-1.6012979,"small_red","nlud-pdl-2009 hca ukgov brownfield","BENTON HOUSE"
ObjectID(52017e81fa747515a7004c63),54.97408,-1.592527,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","47 TO 49"
ObjectID(52017e81fa747515a7004c64),54.973441,-1.5921117,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","19 TO 23"
ObjectID(52017e81fa747515a7004c65),54.984929,-1.5597734,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND SOUTH OF METRO STATION AND 515"
ObjectID(52017e81fa747515a7004c66),54.994129,-1.666473,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND AT CAMBO GREEN AND"
ObjectID(52017e81fa747515a7004c67),54.988282,-1.6916821,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND BETWEEN BURWELL AVENUE AND"
ObjectID(52017e81fa747515a7004c68),54.97766,-1.6126922,"small_red","nlud-pdl-2009 hca ukgov brownfield","6"
ObjectID(52017e81fa747515a7004c69),54.984961,-1.5814002,"small_red","nlud-pdl-2009 hca ukgov brownfield","7"
ObjectID(52017e81fa747515a7004c6a),55.007461,-1.6194099,"small_red","nlud-pdl-2009 hca ukgov brownfield","230"
ObjectID(52017e81fa747515a7004c6b),54.968808,-1.621306,"small_red","nlud-pdl-2009 hca ukgov brownfield","4"
ObjectID(52017e81fa747515a7004c6c),54.968619,-1.6210891,"small_red","nlud-pdl-2009 hca ukgov brownfield","12"
ObjectID(52017e81fa747515a7004c6d),54.974851,-1.6028301,"small_red","nlud-pdl-2009 hca ukgov brownfield","1"
ObjectID(52017e81fa747515a7004c6e),55.003768,-1.6687382,"small_red","nlud-pdl-2009 hca ukgov brownfield","32"
ObjectID(52017e81fa747515a7004c6f),54.974625,-1.62511,"small_red","nlud-pdl-2009 hca ukgov brownfield","18"
ObjectID(52017e81fa747515a7004c70),54.970758,-1.6183509,"small_red","nlud-pdl-2009 hca ukgov brownfield","105"
ObjectID(52017e81fa747515a7004c71),54.994063,-1.6025155,"small_red","nlud-pdl-2009 hca ukgov brownfield","WOODLAND MEWS"
ObjectID(52017e81fa747515a7004c72),54.995783,-1.7165243,"small_red","nlud-pdl-2009 hca ukgov brownfield","THE CHURCH OF THE HOLY NATIVITY"
ObjectID(52017e81fa747515a7004c73),54.978586,-1.6016996,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","NAPIER RESOURCE CENTRE 65"
ObjectID(52017e81fa747515a7004c74),54.981664,-1.5871377,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER HEATON LIBRARY"
ObjectID(52017e81fa747515a7004c75),54.994109,-1.566222,"small_red","nlud-pdl-2009 hca ukgov brownfield","91"
ObjectID(52017e81fa747515a7004c76),54.987768,-1.5771828,"small_red","nlud-pdl-2009 hca ukgov brownfield","250"
ObjectID(52017e81fa747515a7004c77),54.969079,-1.6130403,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER PARCEL DEPOT AND RAILWAY VIADUCT"
ObjectID(52017e81fa747515a7004c78),54.979251,-1.5804284,"small_red","nlud-pdl-2009 hca ukgov brownfield","39"
ObjectID(52017e81fa747515a7004c79),54.970062,-1.6529105,"small_red","nlud-pdl-2009 hca ukgov brownfield","SITE OF 21 TO 23"
ObjectID(52017e81fa747515a7004c7a),54.977669,-1.7171518,"small_red","nlud-pdl-2009 hca ukgov brownfield","18"
ObjectID(52017e81fa747515a7004c7b),54.983599,-1.5622413,"small_red","nlud-pdl-2009 hca ukgov brownfield","790"
ObjectID(52017e81fa747515a7004c7c),54.981695,-1.5526681,"small_red","nlud-pdl-2009 hca ukgov brownfield","139"
ObjectID(52017e81fa747515a7004c7d),55.009825,-1.6224991,"small_red","nlud-pdl-2009 hca ukgov brownfield","RIDLEY HOUSE"
ObjectID(52017e81fa747515a7004c7e),55.002153,-1.6597624,"small_red","nlud-pdl-2009 hca ukgov brownfield","KENTON HALL RESIDENTIAL HOME"
ObjectID(52017e81fa747515a7004c7f),55.019653,-1.6453038,"small_red","nlud-pdl-2009 hca ukgov brownfield","25"
ObjectID(52017e81fa747515a7004c80),54.986516,-1.6626449,"small_red","nlud-pdl-2009 hca ukgov brownfield","311 A"
ObjectID(52017e81fa747515a7004c81),54.967512,-1.626457,"small_red","nlud-pdl-2009 hca ukgov brownfield","55"
ObjectID(52017e81fa747515a7004c82),54.964863,-1.6181881,"small_red","nlud-pdl-2009 hca ukgov brownfield","ARCH 6"
ObjectID(52017e81fa747515a7004c83),54.96663,-1.6230133,"small_red","nlud-pdl-2009 hca ukgov brownfield","50 TO 52"
ObjectID(52017e81fa747515a7004c84),54.96685,-1.6304305,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","MASONIC TEMPLE"
ObjectID(52017e81fa747515a7004c85),54.974401,-1.631158,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","SITE OF SNOW STREET SCHOOL"
ObjectID(52017e81fa747515a7004c86),54.982352,-1.6883837,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","SITE OF DENE LODGE"
ObjectID(52017e81fa747515a7004c87),54.974879,-1.6316223,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","COUNCIL DEPOT"
ObjectID(52017e81fa747515a7004c88),54.980598,-1.7059282,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND BETWEEN 44 AND 46"
ObjectID(52017e81fa747515a7004c89),54.988784,-1.7249502,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","ALLOTMENT GARDENS"
ObjectID(52017e81fa747515a7004c8a),54.975835,-1.5474213,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","SITE AT JUNCTION OF WELBECK ROAD AND"
ObjectID(52017e81fa747515a7004c8b),54.989081,-1.6608887,"small_red","nlud-pdl-2009 hca ukgov brownfield","4 TO 6"
ObjectID(52017e81fa747515a7004c8c),54.968984,-1.6562156,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e81fa747515a7004c8d),54.979091,-1.6717379,"small_red","nlud-pdl-2009 hca ukgov brownfield","371"
ObjectID(52017e81fa747515a7004c8e),54.976676,-1.7155027,"small_red","nlud-pdl-2009 hca ukgov brownfield","2A"
ObjectID(52017e81fa747515a7004c8f),54.970641,-1.6099167,"small_red","nlud-pdl-2009 hca ukgov brownfield","46 TO 48"
ObjectID(52017e81fa747515a7004c90),54.973206,-1.6557891,"small_red","nlud-pdl-2009 hca ukgov brownfield","85"
ObjectID(52017e81fa747515a7004c91),55.047284,-1.6356381,"small_red","nlud-pdl-2009 hca ukgov brownfield","SITE OF BRUNSWICK HOUSE"
ObjectID(52017e81fa747515a7004c92),54.970941,-1.7069672,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT JUNCTION OF GOLDCREST WAY"
ObjectID(52017e81fa747515a7004c93),54.96991,-1.7117234,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e81fa747515a7004c94),54.9633,-1.5429861,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER NAVAL YARD"
ObjectID(52017e81fa747515a7004c95),54.97109,-1.5402733,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","PART OF GRIEVESON SITE"
ObjectID(52017e81fa747515a7004c96),54.971677,-1.6134215,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e81fa747515a7004c97),55.00766,-1.6113715,"small_red","nlud-pdl-2009 hca ukgov brownfield","CORONATION COTTAGES"
ObjectID(52017e81fa747515a7004c98),54.982458,-1.6041145,"small_red","nlud-pdl-2009 hca ukgov brownfield","1"
ObjectID(52017e81fa747515a7004c99),54.984909,-1.6063563,"small_red","nlud-pdl-2009 hca ukgov brownfield","20"
ObjectID(52017e81fa747515a7004c9a),54.971466,-1.6177662,"small_red","nlud-pdl-2009 hca ukgov brownfield","62"
ObjectID(52017e81fa747515a7004c9b),54.976222,-1.6184241,"small_red","nlud-pdl-2009 hca ukgov brownfield","50"
ObjectID(52017e81fa747515a7004c9c),54.993888,-1.609582,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER JESMOND PICTURE HOUSE"
ObjectID(52017e81fa747515a7004c9d),55.001048,-1.5794038,"small_red","nlud-pdl-2009 hca ukgov brownfield","126 TO 130"
ObjectID(52017e81fa747515a7004c9e),54.99588,-1.5870231,"small_red","nlud-pdl-2009 hca ukgov brownfield","112A"
ObjectID(52017e81fa747515a7004c9f),54.966491,-1.667764,"small_red","nlud-pdl-2009 hca ukgov brownfield","WHITEHOUSE ROAD INDUSTRIAL ESTATE"
ObjectID(52017e81fa747515a7004ca0),54.985505,-1.5600172,"small_red","nlud-pdl-2009 hca ukgov brownfield","BENFIELD BUSINESS PARK"
ObjectID(52017e81fa747515a7004ca1),55.039927,-1.5266389,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER PIT YARD AND PADDOCK"
ObjectID(52017e81fa747515a7004ca2),55.046823,-1.446614,"small_red","nlud-pdl-2009 hca ukgov brownfield","PRIORY COTTAGES"
ObjectID(52017e81fa747515a7004ca3),55.010483,-1.4566213,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","TYNEMOUTH VICTORIA JUBILEE INFIRMARY"
ObjectID(52017e81fa747515a7004ca4),55.006445,-1.443902,"small_red","nlud-pdl-2009 hca ukgov brownfield","CLIVE STREET AND"
ObjectID(52017e81fa747515a7004ca5),55.002074,-1.4471829,"small_red","nlud-pdl-2009 hca ukgov brownfield","DRY DOCK BULL RING DOCK"
ObjectID(52017e81fa747515a7004ca6),54.993582,-1.4672903,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER ESSO TERMINAL"
ObjectID(52017e81fa747515a7004ca7),54.994497,-1.4488813,"small_red","nlud-pdl-2009 hca ukgov brownfield","MARINA FRONTAGE"
ObjectID(52017e81fa747515a7004ca8),54.995731,-1.4493646,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","ACCUMULATOR TOWER"
ObjectID(52017e81fa747515a7004ca9),54.99598,-1.4507524,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","SITE 18R ROYAL QUAYS"
ObjectID(52017e81fa747515a7004caa),55.030484,-1.5483236,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER REME DEPOT"
ObjectID(52017e81fa747515a7004cab),54.987764,-1.5296749,"small_red","nlud-pdl-2009 hca ukgov brownfield","SWAN HUNTERS SHIPYARD"
ObjectID(52017e81fa747515a7004cac),55.003465,-1.4986772,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AND BUILDINGS AT"
ObjectID(52017e81fa747515a7004cad),55.014134,-1.5100849,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AND BUILDINGS AT"
ObjectID(52017e81fa747515a7004cae),55.020879,-1.485275,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AND BUILDINGS AT"
ObjectID(52017e81fa747515a7004caf),55.007123,-1.5187228,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AND BUILDING"
ObjectID(52017e81fa747515a7004cb0),55.006153,-1.5190158,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AND BUILDINGS AT"
ObjectID(52017e81fa747515a7004cb1),54.996881,-1.4716859,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e81fa747515a7004cb2),55.040449,-1.4639931,"small_red","nlud-pdl-2009 hca ukgov brownfield","BUILDINGS AT"
ObjectID(52017e81fa747515a7004cb3),54.991101,-1.4923452,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AND BUILDINGS AT"
ObjectID(52017e81fa747515a7004cb4),54.992861,-1.4920885,"small_red","nlud-pdl-2009 hca ukgov brownfield","SITE OF"
ObjectID(52017e81fa747515a7004cb5),55.004265,-1.475091,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AND BUILDINGS AT"
ObjectID(52017e81fa747515a7004cb6),55.015945,-1.5972793,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AND BUILDINGS AT"
ObjectID(52017e81fa747515a7004cb7),55.013572,-1.5943319,"small_red","nlud-pdl-2009 hca ukgov brownfield","VACANT LAND ON"
ObjectID(52017e81fa747515a7004cb8),55.032606,-1.5048376,"small_red","nlud-pdl-2009 hca ukgov brownfield","CO OP"
ObjectID(52017e81fa747515a7004cb9),55.049697,-1.4521151,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AND BUILDINGS AT"
ObjectID(52017e81fa747515a7004cba),55.045512,-1.450842,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER SITE OF"
ObjectID(52017e81fa747515a7004cbb),55.048955,-1.4510766,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e81fa747515a7004cbc),54.980593,-1.5159775,"small_red","nlud-pdl-2009 hca ukgov brownfield","SITE AT"
ObjectID(52017e81fa747515a7004cbd),54.996236,-1.4399009,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER STAITHES"
ObjectID(52017e81fa747515a7004cbe),54.980702,-1.5095387,"small_red","nlud-pdl-2009 hca ukgov brownfield","SITE AT"
ObjectID(52017e81fa747515a7004cbf),54.960508,-1.4958854,"small_red","nlud-pdl-2009 hca ukgov brownfield","INFILL SITE AT"
ObjectID(52017e81fa747515a7004cc0),54.9578,-1.5105203,"small_red","nlud-pdl-2009 hca ukgov brownfield","MONKTON BUSINESS PARK NORTH"
ObjectID(52017e81fa747515a7004cc1),54.939901,-1.4247001,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER MOD BUNKERS"
ObjectID(52017e81fa747515a7004cc2),54.99268,-1.4424043,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","INCORPORATING FORMER CAMMELL LAIRDS MIDDLE DOCKS"
ObjectID(52017e81fa747515a7004cc3),54.982769,-1.5094198,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","SITE OF FORMER HEBBURN QUAY CO INFANTS"
ObjectID(52017e81fa747515a7004cc4),54.984555,-1.4440483,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER JERRY'S DRUM SITE"
ObjectID(52017e81fa747515a7004cc5),54.97744,-1.4625981,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND BETWEEN BT19 3 AND BT19"
ObjectID(52017e81fa747515a7004cc6),54.985842,-1.5071946,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER JARROW STAITHES"
ObjectID(52017e81fa747515a7004cc7),54.954198,-1.4618151,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND NORTH OF"
ObjectID(52017e81fa747515a7004cc8),54.995213,-1.4382896,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER SITE OF LA STRADA AND MILLBANK MOTORS"
ObjectID(52017e81fa747515a7004cc9),54.974874,-1.4435102,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","EAST OF BT102 1 5 AND 6 (Middlefields Expansion Site)"
ObjectID(52017e81fa747515a7004cca),54.973271,-1.4467348,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","ADJACENT AND SOUTH OF UNIT 8"
ObjectID(52017e81fa747515a7004ccb),54.984469,-1.5099304,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND ADJACENT FORMER LINCO"
ObjectID(52017e81fa747515a7004ccc),54.951336,-1.362379,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER HOUSING"
ObjectID(52017e81fa747515a7004ccd),54.970053,-1.4405932,"small_red","nlud-pdl-2009 hca ukgov brownfield","SITE OF FORMER ARCHBOLD FREIGHTAGE"
ObjectID(52017e81fa747515a7004cce),54.960239,-1.4563465,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND TO THE REAR"
ObjectID(52017e81fa747515a7004ccf),54.970709,-1.4465201,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND ADJACENT TO"
ObjectID(52017e81fa747515a7004cd0),54.971098,-1.4334866,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER KWIK SAVE SUPERMARKET"
ObjectID(52017e81fa747515a7004cd1),54.96648,-1.4072172,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","CLEADON PARK COMMUNITY CENTRE"
ObjectID(52017e81fa747515a7004cd2),54.94252,-1.4528391,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER BANK TOP GARAGE"
ObjectID(52017e81fa747515a7004cd3),54.974082,-1.5236639,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER GOVENMENT OFFICES"
ObjectID(52017e81fa747515a7004cd4),54.982144,-1.5263654,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER HAWTHORNE LESLIE SHIPYARD"
ObjectID(52017e81fa747515a7004cd5),54.987562,-1.4053908,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","GARTH CRESENT"
ObjectID(52017e81fa747515a7004cd6),54.970956,-1.4338323,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","MURTAGH DIAMOND HOUSE"
ObjectID(52017e81fa747515a7004cd7),54.967797,-1.4385939,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER PRESTIGE CAR SALES"
ObjectID(52017e81fa747515a7004cd8),54.991078,-1.4399102,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","HIGH SHIELDS NEIGHBOURHOOD"
ObjectID(52017e81fa747515a7004cd9),54.98279,-1.4841371,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND AT FRIAR WAY"
ObjectID(52017e81fa747515a7004cda),54.973114,-1.5266591,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER VA TECH"
